sample,time,temp1,val1,val2,val3,
2791,12280.1421,23.891,+1.05906122E+01,1.05907684E+01,+2.02690000E-02,
2792,12284.5422,23.891,+1.05906119E+01,1.05907693E+01,+2.04000000E-02,
2793,12288.9427,23.883,+1.05906111E+01,1.05907686E+01,+2.04000000E-02,
2794,12293.3426,23.883,+1.05906116E+01,1.05907675E+01,+2.02690000E-02,
2795,12297.7418,23.883,+1.05906121E+01,1.05907677E+01,+2.04000000E-02,
2796,12302.1411,23.883,+1.05906120E+01,1.05907691E+01,+2.04000000E-02,
2797,12306.5401,23.875,+1.05906112E+01,1.05907683E+01,+2.02690000E-02,
2798,12310.9391,23.875,+1.05906122E+01,1.05907685E+01,+2.04000000E-02,
2799,12315.3385,23.875,+1.05906120E+01,1.05907697E+01,+2.04000000E-02,
2800,12319.7367,23.875,+1.05906121E+01,1.05907690E+01,+2.02690000E-02,
2801,12324.1375,23.883,+1.05906128E+01,1.05907685E+01,+2.04000000E-02,
2802,12328.5331,23.883,+1.05906124E+01,1.05907688E+01,+2.04000000E-02,
2803,12332.9312,23.883,+1.05906120E+01,1.05907700E+01,+2.02690000E-02,
2804,12337.3291,23.883,+1.05906121E+01,1.05907712E+01,+2.04000000E-02,
2805,12341.7269,23.891,+1.05906118E+01,1.05907687E+01,+2.04000000E-02,
2806,12346.1266,23.891,+1.05906113E+01,1.05907715E+01,+2.04000000E-02,
2807,12350.5229,23.891,+1.05906118E+01,1.05907710E+01,+2.04000000E-02,
2808,12354.9206,23.891,+1.05906126E+01,1.05907676E+01,+2.02690000E-02,
2809,12359.3186,23.891,+1.05906125E+01,1.05907684E+01,+2.04000000E-02,
2810,12363.7183,23.891,+1.05906125E+01,1.05907676E+01,+2.04000000E-02,
2811,12368.1127,23.891,+1.05906118E+01,1.05907644E+01,+2.04000000E-02,
2812,12372.5108,23.891,+1.05906117E+01,1.05907678E+01,+2.04000000E-02,
2813,12376.9066,23.891,+1.05906115E+01,1.05907669E+01,+2.04000000E-02,
2814,12381.3054,23.891,+1.05906114E+01,1.05907679E+01,+2.04000000E-02,
2815,12385.7024,23.891,+1.05906113E+01,1.05907665E+01,+2.04000000E-02,
2816,12390.0998,23.891,+1.05906113E+01,1.05907679E+01,+2.02690000E-02,
2817,12394.4970,23.898,+1.05906108E+01,1.05907675E+01,+2.04000000E-02,
2818,12398.8944,23.898,+1.05906104E+01,1.05907685E+01,+2.04000000E-02,
2819,12403.2921,23.898,+1.05906104E+01,1.05907701E+01,+2.04000000E-02,
2820,12407.6899,23.898,+1.05906100E+01,1.05907688E+01,+2.02690000E-02,
2821,12412.0878,23.891,+1.05906111E+01,1.05907692E+01,+2.02690000E-02,
2822,12416.4855,23.891,+1.05906117E+01,1.05907669E+01,+2.02690000E-02,
2823,12420.8835,23.891,+1.05906116E+01,1.05907666E+01,+2.04000000E-02,
2824,12425.2816,23.891,+1.05906115E+01,1.05907679E+01,+2.02690000E-02,
2825,12429.6765,23.891,+1.05906111E+01,1.05907666E+01,+2.02690000E-02,
2826,12434.0776,23.891,+1.05906117E+01,1.05907644E+01,+2.02690000E-02,
2827,12438.4766,23.891,+1.05906116E+01,1.05907656E+01,+2.04000000E-02,
2828,12442.8732,23.891,+1.05906112E+01,1.05907653E+01,+2.04000000E-02,
2829,12447.2716,23.883,+1.05906113E+01,1.05907664E+01,+2.04000000E-02,
2830,12451.6706,23.883,+1.05906114E+01,1.05907664E+01,+2.04000000E-02,
2831,12456.0696,23.883,+1.05906109E+01,1.05907656E+01,+2.04000000E-02,
2832,12460.4685,23.883,+1.05906111E+01,1.05907677E+01,+2.04000000E-02,
2833,12464.8678,23.883,+1.05906110E+01,1.05907666E+01,+2.02690000E-02,
2834,12469.2679,23.883,+1.05906106E+01,1.05907700E+01,+2.04000000E-02,
2835,12473.6686,23.883,+1.05906119E+01,1.05907690E+01,+2.04000000E-02,
2836,12478.0694,23.883,+1.05906115E+01,1.05907688E+01,+2.04000000E-02,
2837,12482.4707,23.898,+1.05906113E+01,1.05907700E+01,+2.04000000E-02,
2838,12486.8715,23.898,+1.05906112E+01,1.05907697E+01,+2.02690000E-02,
2839,12491.2721,23.898,+1.05906122E+01,1.05907677E+01,+2.04000000E-02,
2840,12495.6729,23.898,+1.05906121E+01,1.05907682E+01,+2.04000000E-02,
2841,12500.0753,23.891,+1.05906131E+01,1.05907705E+01,+2.04000000E-02,
2842,12504.4754,23.891,+1.05906123E+01,1.05907696E+01,+2.04000000E-02,
2843,12508.8778,23.891,+1.05906120E+01,1.05907692E+01,+2.04000000E-02,
2844,12513.2819,23.891,+1.05906125E+01,1.05907675E+01,+2.04000000E-02,
2845,12517.6843,23.883,+1.05906119E+01,1.05907648E+01,+2.04000000E-02,
2846,12522.0864,23.883,+1.05906127E+01,1.05907663E+01,+2.04000000E-02,
2847,12526.4911,23.883,+1.05906129E+01,1.05907675E+01,+2.02690000E-02,
2848,12530.8925,23.883,+1.05906127E+01,1.05907670E+01,+2.02690000E-02,
2849,12535.2933,23.891,+1.05906126E+01,1.05907667E+01,+2.04000000E-02,
2850,12539.6962,23.891,+1.05906127E+01,1.05907644E+01,+2.02690000E-02,
2851,12544.0995,23.891,+1.05906123E+01,1.05907670E+01,+2.04000000E-02,
2852,12548.5030,23.891,+1.05906130E+01,1.05907664E+01,+2.04000000E-02,
2853,12552.9060,23.883,+1.05906126E+01,1.05907678E+01,+2.04000000E-02,
2854,12557.3085,23.883,+1.05906126E+01,1.05907667E+01,+2.04000000E-02,
2855,12561.7104,23.883,+1.05906125E+01,1.05907708E+01,+2.04000000E-02,
2856,12566.1122,23.883,+1.05906115E+01,1.05907670E+01,+2.04000000E-02,
2857,12570.5140,23.891,+1.05906123E+01,1.05907693E+01,+2.04000000E-02,
2858,12574.9161,23.891,+1.05906115E+01,1.05907702E+01,+2.04000000E-02,
2859,12579.3176,23.891,+1.05906117E+01,1.05907706E+01,+2.04000000E-02,
2860,12583.7196,23.891,+1.05906127E+01,1.05907701E+01,+2.04000000E-02,
2861,12588.1215,23.883,+1.05906118E+01,1.05907684E+01,+2.04000000E-02,
2862,12592.5235,23.883,+1.05906124E+01,1.05907672E+01,+2.04000000E-02,
2863,12596.9251,23.883,+1.05906120E+01,1.05907702E+01,+2.04000000E-02,
2864,12601.3286,23.883,+1.05906122E+01,1.05907694E+01,+2.04000000E-02,
2865,12605.7281,23.891,+1.05906121E+01,1.05907685E+01,+2.04000000E-02,
2866,12610.1290,23.891,+1.05906119E+01,1.05907685E+01,+2.04000000E-02,
2867,12614.5301,23.891,+1.05906121E+01,1.05907708E+01,+2.04000000E-02,
2868,12618.9309,23.891,+1.05906117E+01,1.05907679E+01,+2.04000000E-02,
2869,12623.3324,23.883,+1.05906122E+01,1.05907696E+01,+2.04000000E-02,
2870,12627.7360,23.883,+1.05906120E+01,1.05907664E+01,+2.02690000E-02,
2871,12632.1355,23.883,+1.05906118E+01,1.05907686E+01,+2.04000000E-02,
2872,12636.5366,23.883,+1.05906125E+01,1.05907678E+01,+2.02690000E-02,
2873,12640.9378,23.883,+1.05906130E+01,1.05907678E+01,+2.04000000E-02,
2874,12645.3382,23.883,+1.05906124E+01,1.05907670E+01,+2.04000000E-02,
2875,12649.7389,23.883,+1.05906127E+01,1.05907675E+01,+2.04000000E-02,
2876,12654.1404,23.883,+1.05906124E+01,1.05907674E+01,+2.04000000E-02,
2877,12658.5386,23.867,+1.05906131E+01,1.05907681E+01,+2.04000000E-02,
2878,12662.9379,23.867,+1.05906124E+01,1.05907679E+01,+2.04000000E-02,
2879,12667.3392,23.867,+1.05906122E+01,1.05907678E+01,+2.04000000E-02,
2880,12671.7360,23.867,+1.05906121E+01,1.05907684E+01,+2.04000000E-02,
2881,12676.1378,23.867,+1.05906124E+01,1.05907678E+01,+2.04000000E-02,
2882,12680.5348,23.867,+1.05906128E+01,1.05907704E+01,+2.04000000E-02,
2883,12684.9344,23.867,+1.05906130E+01,1.05907681E+01,+2.04000000E-02,
2884,12689.3437,23.867,+1.05906139E+01,1.05907679E+01,+2.04000000E-02,
2885,12693.7354,23.859,+1.05906128E+01,1.05907663E+01,+2.04000000E-02,
2886,12698.1365,23.859,+1.05906121E+01,1.05907664E+01,+2.04000000E-02,
2887,12702.5381,23.859,+1.05906130E+01,1.05907674E+01,+2.02690000E-02,
2888,12706.9398,23.859,+1.05906128E+01,1.05907662E+01,+2.04000000E-02,
2889,12711.3409,23.867,+1.05906119E+01,1.05907653E+01,+2.02690000E-02,
2890,12715.7427,23.867,+1.05906115E+01,1.05907648E+01,+2.04000000E-02,
2891,12720.1446,23.867,+1.05906126E+01,1.05907663E+01,+2.02690000E-02,
2892,12724.5466,23.867,+1.05906129E+01,1.05907664E+01,+2.04000000E-02,
2893,12728.9485,23.859,+1.05906123E+01,1.05907654E+01,+2.04000000E-02,
2894,12733.3499,23.859,+1.05906128E+01,1.05907669E+01,+2.02690000E-02,
2895,12737.7532,23.859,+1.05906126E+01,1.05907681E+01,+2.02690000E-02,
2896,12742.1524,23.859,+1.05906127E+01,1.05907668E+01,+2.02690000E-02,
2897,12746.5531,23.867,+1.05906129E+01,1.05907670E+01,+2.02690000E-02,
2898,12750.9538,23.867,+1.05906131E+01,1.05907707E+01,+2.04000000E-02,
2899,12755.3551,23.867,+1.05906133E+01,1.05907698E+01,+2.02690000E-02,
2900,12759.7566,23.867,+1.05906136E+01,1.05907669E+01,+2.02690000E-02,
2901,12764.1586,23.867,+1.05906138E+01,1.05907686E+01,+2.04000000E-02,
2902,12768.5589,23.867,+1.05906122E+01,1.05907681E+01,+2.04000000E-02,
2903,12772.9610,23.867,+1.05906127E+01,1.05907671E+01,+2.04000000E-02,
2904,12777.3645,23.867,+1.05906130E+01,1.05907653E+01,+2.02690000E-02,
2905,12781.7646,23.867,+1.05906126E+01,1.05907677E+01,+2.02690000E-02,
2906,12786.1666,23.867,+1.05906128E+01,1.05907667E+01,+2.02690000E-02,
2907,12790.5685,23.867,+1.05906128E+01,1.05907664E+01,+2.02690000E-02,
2908,12794.9697,23.867,+1.05906122E+01,1.05907672E+01,+2.04000000E-02,
2909,12799.3703,23.867,+1.05906122E+01,1.05907664E+01,+2.04000000E-02,
2910,12803.7708,23.867,+1.05906129E+01,1.05907690E+01,+2.04000000E-02,
2911,12808.1708,23.867,+1.05906126E+01,1.05907671E+01,+2.04000000E-02,
2912,12812.5725,23.867,+1.05906130E+01,1.05907671E+01,+2.04000000E-02,
2913,12816.9714,23.867,+1.05906121E+01,1.05907672E+01,+2.04000000E-02,
2914,12821.3717,23.867,+1.05906129E+01,1.05907660E+01,+2.04000000E-02,
2915,12825.7723,23.867,+1.05906124E+01,1.05907679E+01,+2.02690000E-02,
2916,12830.1734,23.867,+1.05906123E+01,1.05907672E+01,+2.02690000E-02,
2917,12834.5864,23.867,+1.05906122E+01,1.05907687E+01,+2.04000000E-02,
2918,12838.9801,23.867,+1.05906133E+01,1.05907684E+01,+2.04000000E-02,
2919,12843.3765,23.867,+1.05906125E+01,1.05907669E+01,+2.04000000E-02,
2920,12847.7787,23.867,+1.05906119E+01,1.05907664E+01,+2.04000000E-02,
2921,12852.1799,23.867,+1.05906121E+01,1.05907671E+01,+2.04000000E-02,
2922,12856.5835,23.867,+1.05906122E+01,1.05907671E+01,+2.04000000E-02,
2923,12860.9828,23.867,+1.05906121E+01,1.05907682E+01,+2.02690000E-02,
2924,12865.3830,23.867,+1.05906126E+01,1.05907672E+01,+2.04000000E-02,
2925,12869.7841,23.867,+1.05906127E+01,1.05907683E+01,+2.04000000E-02,
2926,12874.1850,23.867,+1.05906122E+01,1.05907673E+01,+2.04000000E-02,
2927,12878.5879,23.867,+1.05906117E+01,1.05907685E+01,+2.04000000E-02,
2928,12882.9870,23.867,+1.05906122E+01,1.05907690E+01,+2.02690000E-02,
2929,12887.3880,23.867,+1.05906125E+01,1.05907700E+01,+2.02690000E-02,
2930,12891.7892,23.867,+1.05906126E+01,1.05907681E+01,+2.04000000E-02,
2931,12896.1899,23.867,+1.05906130E+01,1.05907673E+01,+2.02690000E-02,
2932,12900.5906,23.867,+1.05906126E+01,1.05907688E+01,+2.02690000E-02,
2933,12904.9912,23.867,+1.05906125E+01,1.05907691E+01,+2.02690000E-02,
2934,12909.3914,23.867,+1.05906131E+01,1.05907673E+01,+2.02690000E-02,
2935,12913.7912,23.867,+1.05906127E+01,1.05907679E+01,+2.02690000E-02,
2936,12918.1910,23.867,+1.05906124E+01,1.05907689E+01,+2.02690000E-02,
2937,12922.5903,23.875,+1.05906128E+01,1.05907749E+01,+2.02690000E-02,
2938,12926.9916,23.875,+1.05906129E+01,1.05907734E+01,+2.02690000E-02,
2939,12931.3884,23.875,+1.05906131E+01,1.05907739E+01,+2.02690000E-02,
2940,12935.7875,23.875,+1.05906127E+01,1.05907716E+01,+2.02690000E-02,
2941,12940.1866,23.875,+1.05906119E+01,1.05907700E+01,+2.04000000E-02,
2942,12944.5862,23.875,+1.05906137E+01,1.05907681E+01,+2.04000000E-02,
2943,12948.9866,23.875,+1.05906139E+01,1.05907699E+01,+2.04000000E-02,
2944,12953.3846,23.875,+1.05906143E+01,1.05907709E+01,+2.04000000E-02,
2945,12957.7842,23.867,+1.05906138E+01,1.05907707E+01,+2.02690000E-02,
2946,12962.1838,23.867,+1.05906145E+01,1.05907682E+01,+2.02690000E-02,
2947,12966.5853,23.867,+1.05906139E+01,1.05907693E+01,+2.04000000E-02,
2948,12970.9847,23.867,+1.05906141E+01,1.05907688E+01,+2.02690000E-02,
2949,12975.3864,23.859,+1.05906141E+01,1.05907712E+01,+2.02690000E-02,
2950,12979.7886,23.859,+1.05906137E+01,1.05907685E+01,+2.02690000E-02,
2951,12984.1917,23.859,+1.05906141E+01,1.05907708E+01,+2.04000000E-02,
2952,12988.5940,23.859,+1.05906134E+01,1.05907680E+01,+2.02690000E-02,
2953,12992.9960,23.859,+1.05906130E+01,1.05907686E+01,+2.04000000E-02,
2954,12997.3965,23.859,+1.05906134E+01,1.05907676E+01,+2.04000000E-02,
2955,13001.8004,23.859,+1.05906126E+01,1.05907674E+01,+2.04000000E-02,
2956,13006.2037,23.859,+1.05906132E+01,1.05907687E+01,+2.04000000E-02,
2957,13010.6003,23.859,+1.05906131E+01,1.05907666E+01,+2.04000000E-02,
2958,13015.0009,23.859,+1.05906136E+01,1.05907675E+01,+2.02690000E-02,
2959,13019.4013,23.859,+1.05906136E+01,1.05907673E+01,+2.02690000E-02,
2960,13023.8037,23.859,+1.05906139E+01,1.05907677E+01,+2.04000000E-02,
2961,13028.2001,23.859,+1.05906135E+01,1.05907673E+01,+2.02690000E-02,
2962,13032.6031,23.859,+1.05906138E+01,1.05907691E+01,+2.04000000E-02,
2963,13036.9966,23.859,+1.05906134E+01,1.05907663E+01,+2.04000000E-02,
2964,13041.3953,23.859,+1.05906130E+01,1.05907673E+01,+2.02690000E-02,
2965,13045.7939,23.875,+1.05906147E+01,1.05907665E+01,+2.04000000E-02,
2966,13050.1927,23.875,+1.05906141E+01,1.05907691E+01,+2.04000000E-02,
2967,13054.5910,23.875,+1.05906132E+01,1.05907683E+01,+2.04000000E-02,
2968,13058.9894,23.875,+1.05906137E+01,1.05907672E+01,+2.04000000E-02,
2969,13063.3882,23.867,+1.05906137E+01,1.05907674E+01,+2.04000000E-02,
2970,13067.7878,23.867,+1.05906137E+01,1.05907692E+01,+2.04000000E-02,
2971,13072.1889,23.867,+1.05906127E+01,1.05907669E+01,+2.04000000E-02,
2972,13076.5903,23.867,+1.05906110E+01,1.05907684E+01,+2.02690000E-02,
2973,13080.9921,23.875,+1.05906122E+01,1.05907676E+01,+2.04000000E-02,
2974,13085.3938,23.875,+1.05906122E+01,1.05907677E+01,+2.04000000E-02,
2975,13089.7925,23.875,+1.05906125E+01,1.05907683E+01,+2.04000000E-02,
2976,13094.1971,23.875,+1.05906118E+01,1.05907702E+01,+2.02690000E-02,
2977,13098.6000,23.875,+1.05906124E+01,1.05907691E+01,+2.04000000E-02,
2978,13102.9996,23.875,+1.05906110E+01,1.05907695E+01,+2.02690000E-02,
2979,13107.4020,23.875,+1.05906115E+01,1.05907679E+01,+2.02690000E-02,
2980,13111.8010,23.875,+1.05906121E+01,1.05907717E+01,+2.04000000E-02,
2981,13116.2093,23.875,+1.05906121E+01,1.05907723E+01,+2.04000000E-02,
2982,13120.6004,23.875,+1.05906118E+01,1.05907692E+01,+2.04000000E-02,
2983,13125.0012,23.875,+1.05906122E+01,1.05907678E+01,+2.02690000E-02,
2984,13129.3994,23.875,+1.05906118E+01,1.05907684E+01,+2.02690000E-02,
2985,13133.7994,23.883,+1.05906114E+01,1.05907687E+01,+2.04000000E-02,
2986,13138.1997,23.883,+1.05906118E+01,1.05907670E+01,+2.04000000E-02,
2987,13142.6039,23.883,+1.05906121E+01,1.05907680E+01,+2.02690000E-02,
2988,13147.0008,23.883,+1.05906121E+01,1.05907675E+01,+2.02690000E-02,
2989,13151.4020,23.875,+1.05906119E+01,1.05907707E+01,+2.04000000E-02,
2990,13155.8052,23.875,+1.05906114E+01,1.05907692E+01,+2.04000000E-02,
2991,13160.2050,23.875,+1.05906121E+01,1.05907705E+01,+2.02690000E-02,
2992,13164.6066,23.875,+1.05906118E+01,1.05907704E+01,+2.04000000E-02,
2993,13169.0095,23.867,+1.05906124E+01,1.05907725E+01,+2.02690000E-02,
2994,13173.4143,23.867,+1.05906115E+01,1.05907713E+01,+2.04000000E-02,
2995,13177.8129,23.867,+1.05906121E+01,1.05907705E+01,+2.04000000E-02,
2996,13182.2148,23.867,+1.05906119E+01,1.05907669E+01,+2.04000000E-02,
2997,13186.6170,23.875,+1.05906119E+01,1.05907672E+01,+2.04000000E-02,
2998,13191.0196,23.875,+1.05906126E+01,1.05907682E+01,+2.04000000E-02,
2999,13195.4217,23.875,+1.05906123E+01,1.05907695E+01,+2.04000000E-02,
3000,13199.8210,23.875,+1.05906117E+01,1.05907670E+01,+2.02690000E-02,
3001,13204.2222,23.875,+1.05906118E+01,1.05907677E+01,+2.04000000E-02,
3002,13208.6231,23.875,+1.05906116E+01,1.05907668E+01,+2.04000000E-02,
3003,13213.0244,23.875,+1.05906121E+01,1.05907679E+01,+2.02690000E-02,
3004,13217.4250,23.875,+1.05906128E+01,1.05907670E+01,+2.04000000E-02,
3005,13221.8257,23.875,+1.05906130E+01,1.05907695E+01,+2.04000000E-02,
3006,13226.2255,23.875,+1.05906126E+01,1.05907684E+01,+2.04000000E-02,
3007,13230.6252,23.875,+1.05906132E+01,1.05907700E+01,+2.04000000E-02,
3008,13235.0266,23.875,+1.05906125E+01,1.05907703E+01,+2.04000000E-02,
3009,13239.4237,23.867,+1.05906121E+01,1.05907688E+01,+2.04000000E-02,
3010,13243.8217,23.867,+1.05906117E+01,1.05907663E+01,+2.04000000E-02,
3011,13248.2206,23.867,+1.05906121E+01,1.05907684E+01,+2.04000000E-02,
3012,13252.6192,23.867,+1.05906120E+01,1.05907670E+01,+2.04000000E-02,
3013,13257.0177,23.859,+1.05906129E+01,1.05907685E+01,+2.04000000E-02,
3014,13261.4163,23.859,+1.05906120E+01,1.05907706E+01,+2.04000000E-02,
3015,13265.8151,23.859,+1.05906121E+01,1.05907696E+01,+2.04000000E-02,
3016,13270.2141,23.859,+1.05906122E+01,1.05907699E+01,+2.04000000E-02,
3017,13274.6128,23.852,+1.05906124E+01,1.05907684E+01,+2.04000000E-02,
3018,13279.0136,23.852,+1.05906114E+01,1.05907693E+01,+2.04000000E-02,
3019,13283.4099,23.852,+1.05906124E+01,1.05907687E+01,+2.04000000E-02,
3020,13287.8199,23.852,+1.05906125E+01,1.05907682E+01,+2.04000000E-02,
3021,13292.2096,23.852,+1.05906117E+01,1.05907677E+01,+2.04000000E-02,
3022,13296.6048,23.852,+1.05906128E+01,1.05907683E+01,+2.04000000E-02,
3023,13301.0030,23.852,+1.05906132E+01,1.05907666E+01,+2.04000000E-02,
3024,13305.4016,23.852,+1.05906124E+01,1.05907662E+01,+2.04000000E-02,
3025,13309.8006,23.859,+1.05906130E+01,1.05907685E+01,+2.04000000E-02,
3026,13314.2003,23.859,+1.05906125E+01,1.05907667E+01,+2.04000000E-02,
3027,13318.6005,23.859,+1.05906126E+01,1.05907672E+01,+2.04000000E-02,
3028,13323.0014,23.859,+1.05906119E+01,1.05907666E+01,+2.04000000E-02,
3029,13327.4030,23.867,+1.05906125E+01,1.05907665E+01,+2.04000000E-02,
3030,13331.8024,23.867,+1.05906131E+01,1.05907646E+01,+2.04000000E-02,
3031,13336.2022,23.867,+1.05906132E+01,1.05907669E+01,+2.04000000E-02,
3032,13340.6011,23.867,+1.05906130E+01,1.05907667E+01,+2.02690000E-02,
3033,13345.0014,23.859,+1.05906134E+01,1.05907662E+01,+2.04000000E-02,
3034,13349.4011,23.859,+1.05906129E+01,1.05907662E+01,+2.04000000E-02,
3035,13353.8024,23.859,+1.05906129E+01,1.05907670E+01,+2.04000000E-02,
3036,13358.2038,23.859,+1.05906126E+01,1.05907670E+01,+2.02690000E-02,
3037,13362.6052,23.867,+1.05906125E+01,1.05907672E+01,+2.04000000E-02,
3038,13367.0066,23.867,+1.05906135E+01,1.05907651E+01,+2.04000000E-02,
3039,13371.4079,23.867,+1.05906139E+01,1.05907675E+01,+2.04000000E-02,
3040,13375.8088,23.867,+1.05906134E+01,1.05907705E+01,+2.04000000E-02,
3041,13380.2098,23.867,+1.05906137E+01,1.05907696E+01,+2.04000000E-02,
3042,13384.6101,23.867,+1.05906132E+01,1.05907691E+01,+2.04000000E-02,
3043,13389.0101,23.867,+1.05906129E+01,1.05907690E+01,+2.04000000E-02,
3044,13393.4114,23.867,+1.05906130E+01,1.05907682E+01,+2.04000000E-02,
3045,13397.8088,23.867,+1.05906122E+01,1.05907704E+01,+2.04000000E-02,
3046,13402.2080,23.867,+1.05906126E+01,1.05907701E+01,+2.04000000E-02,
3047,13406.6067,23.867,+1.05906122E+01,1.05907693E+01,+2.02690000E-02,
3048,13411.0061,23.867,+1.05906131E+01,1.05907691E+01,+2.02690000E-02,
3049,13415.4054,23.859,+1.05906131E+01,1.05907687E+01,+2.04000000E-02,
3050,13419.8071,23.859,+1.05906131E+01,1.05907703E+01,+2.02690000E-02,
3051,13424.2065,23.859,+1.05906118E+01,1.05907709E+01,+2.04000000E-02,
3052,13428.6062,23.859,+1.05906124E+01,1.05907678E+01,+2.04000000E-02,
3053,13433.0053,23.859,+1.05906122E+01,1.05907653E+01,+2.04000000E-02,
3054,13437.4024,23.859,+1.05906120E+01,1.05907670E+01,+2.04000000E-02,
3055,13441.8020,23.859,+1.05906114E+01,1.05907674E+01,+2.04000000E-02,
3056,13446.2046,23.859,+1.05906123E+01,1.05907674E+01,+2.04000000E-02,
3057,13450.6024,23.859,+1.05906121E+01,1.05907698E+01,+2.02690000E-02,
3058,13455.0032,23.859,+1.05906115E+01,1.05907679E+01,+2.02690000E-02,
3059,13459.4043,23.859,+1.05906114E+01,1.05907664E+01,+2.02690000E-02,
3060,13463.8048,23.859,+1.05906110E+01,1.05907669E+01,+2.04000000E-02,
3061,13468.2055,23.852,+1.05906115E+01,1.05907674E+01,+2.04000000E-02,
3062,13472.6063,23.852,+1.05906121E+01,1.05907667E+01,+2.04000000E-02,
3063,13477.0072,23.852,+1.05906123E+01,1.05907681E+01,+2.04000000E-02,
3064,13481.4080,23.852,+1.05906126E+01,1.05907677E+01,+2.04000000E-02,
3065,13485.8091,23.859,+1.05906128E+01,1.05907675E+01,+2.04000000E-02,
3066,13490.2097,23.859,+1.05906127E+01,1.05907669E+01,+2.04000000E-02,
3067,13494.6124,23.859,+1.05906120E+01,1.05907642E+01,+2.04000000E-02,
3068,13499.0101,23.859,+1.05906127E+01,1.05907651E+01,+2.04000000E-02,
3069,13503.4099,23.859,+1.05906124E+01,1.05907648E+01,+2.04000000E-02,
3070,13507.8096,23.859,+1.05906123E+01,1.05907664E+01,+2.04000000E-02,
3071,13512.2085,23.859,+1.05906126E+01,1.05907659E+01,+2.04000000E-02,
3072,13516.6091,23.859,+1.05906126E+01,1.05907676E+01,+2.04000000E-02,
3073,13521.0058,23.859,+1.05906135E+01,1.05907668E+01,+2.02690000E-02,
3074,13525.4045,23.859,+1.05906124E+01,1.05907699E+01,+2.04000000E-02,
3075,13529.8029,23.859,+1.05906134E+01,1.05907689E+01,+2.04000000E-02,
3076,13534.2010,23.859,+1.05906135E+01,1.05907709E+01,+2.04000000E-02,
3077,13538.6018,23.859,+1.05906120E+01,1.05907708E+01,+2.04000000E-02,
3078,13542.9991,23.859,+1.05906123E+01,1.05907709E+01,+2.04000000E-02,
3079,13547.3979,23.859,+1.05906117E+01,1.05907684E+01,+2.04000000E-02,
3080,13551.7973,23.859,+1.05906111E+01,1.05907685E+01,+2.04000000E-02,
3081,13556.1986,23.859,+1.05906112E+01,1.05907692E+01,+2.04000000E-02,
3082,13560.5962,23.859,+1.05906118E+01,1.05907704E+01,+2.04000000E-02,
3083,13564.9956,23.859,+1.05906117E+01,1.05907677E+01,+2.04000000E-02,
3084,13569.3951,23.859,+1.05906111E+01,1.05907697E+01,+2.04000000E-02,
3085,13573.7948,23.867,+1.05906123E+01,1.05907703E+01,+2.04000000E-02,
3086,13578.1945,23.867,+1.05906115E+01,1.05907683E+01,+2.04000000E-02,
3087,13582.5987,23.867,+1.05906122E+01,1.05907693E+01,+2.04000000E-02,
3088,13586.9938,23.867,+1.05906109E+01,1.05907696E+01,+2.04000000E-02,
3089,13591.3930,23.859,+1.05906111E+01,1.05907693E+01,+2.04000000E-02,
3090,13595.7924,23.859,+1.05906121E+01,1.05907695E+01,+2.02690000E-02,
3091,13600.1917,23.859,+1.05906117E+01,1.05907697E+01,+2.04000000E-02,
3092,13604.5933,23.859,+1.05906120E+01,1.05907691E+01,+2.04000000E-02,
3093,13608.9927,23.852,+1.05906119E+01,1.05907683E+01,+2.04000000E-02,
3094,13613.3905,23.852,+1.05906113E+01,1.05907673E+01,+2.04000000E-02,
3095,13617.7899,23.852,+1.05906111E+01,1.05907667E+01,+2.02690000E-02,
3096,13622.1891,23.852,+1.05906117E+01,1.05907665E+01,+2.02690000E-02,
3097,13626.5886,23.852,+1.05906115E+01,1.05907645E+01,+2.04000000E-02,
3098,13630.9889,23.852,+1.05906110E+01,1.05907654E+01,+2.04000000E-02,
3099,13635.3875,23.852,+1.05906107E+01,1.05907626E+01,+2.02690000E-02,
